url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
https://www.olx.com.pk/item/5-marla-prime-location-plot-available-for-sale-iid-1118788147,Plot,For Sale,5 Marla,,,2 hours ago,Rs 75 Lacs,"Central Park - Block E, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-on-prime-location-iid-1118788109,Plot,For Sale,10 Marla,,,2 hours ago,Rs 1.45 Crore,"Central Park - Block G, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1120-marla-corner-main-80ft-road-plot-available-for-sale-iid-1118788102,Plot,For Sale,"2,520 SQFT",,,2 hours ago,Rs 1.50 Crore,"Central Park - Block D, Lahore",Lahore,OLX
https://www.olx.com.pk/item/ideal-flat-is-available-for-sale-in-zaman-colony-iid-1118334268,Flat,For Sale,225 SQFT,1,1,2 hours ago,Rs 32 Lacs,"Zaman Colony, Lahore",Lahore,OLX
https://www.olx.com.pk/item/flats-for-sale-iid-1117848773,Flat,For Sale,1 Marla,1,1,2 hours ago,Rs 31 Lacs,"Zaman Colony, Lahore",Lahore,OLX
https://www.olx.com.pk/item/26-marla-house-for-sale-garden-town-iid-1118788064,House,For Sale,26 Marla,6,7,2 hours ago,Rs 7.50 Crore,"Garden Town - Aurangzaib Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-house-for-sale-iid-1118788023,House,For Sale,10 Marla,5,7,2 hours ago,Rs 6 Crore,"Model Town - Block H, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-house-for-sale-gulberg-iid-1118788021,House,For Sale,1 Kanal,6,7,2 hours ago,Rs 10 Crore,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-residential-plot-for-sale-in-rs-13000000-only-iid-1117692862,Residential Plot,For Sale,10 Marla,,,2 weeks ago,Rs 1.30 Crore,"AWT Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/brand-new-13-marla-luxury-apartment-for-sale-in-askari-12-lahore-iid-1118504546,Apartment,For Sale,13 Marla,4,4,1 week ago,Rs 4 Crore,"Askari 12, Lahore",Lahore,OLX
https://www.olx.com.pk/item/facing-park-8-marla-commercial-plot-for-sale-at-good-location-in-block-a-eden-city-dha-phase-8-airport-road-lahore-iid-1118591595,Commercial Plot,For Sale,8 Marla,,,5 days ago,Rs 3.50 Crore,"Eden City - Block A, Lahore",Lahore,OLX
https://www.olx.com.pk/item/reasonably-priced-4-marla-residential-plot-file-in-dha-phase-10-lahore-is-available-as-of-now-iid-1117333456,Residential Plot,For Sale,4 Marla,,,2 weeks ago,Rs 1.61 Crore,"DHA Phase 10, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-brand-new-house-available-for-sale-iid-1118193023,House,For Sale,3 Marla,4,5,2 weeks ago,Rs 1.75 Crore,"Union Green, Lahore",Lahore,OLX
https://www.olx.com.pk/item/t-block-near-to-this-good-location-plot-for-sale-iid-1118068017,Plot,For Sale,2 Kanal,,,2 weeks ago,Rs 16 Crore,"DHA Phase 8 - Block T, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-park-facing-double-storey-house-ready-to-move-fazaia-phase-1-excellent-price-iid-1118215568,House,For Sale,10 Marla,5,4,2 weeks ago,Rs 3.75 Crore,"Fazaia Housing Scheme Phase 1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/plot-no-1057-block-e-ext-10-marla-plot-on-top-location-of-phase-6-dha-lahore-iid-1118176813,Plot,For Sale,10 Marla,,,16 hours ago,Rs 2.04 Crore,"DHA Phase 6 - Block E Extension, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-house-for-sale-iid-1118788020,House,For Sale,10 Marla,5,5,2 hours ago,Rs 6 Crore,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-double-story-factory-for-sale-iid-1118788005,Factory,For Sale,1 Kanal,,,2 hours ago,Rs 5.50 Crore,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-house-for-sale-iid-1118787967,House,For Sale,10 Marla,5,5,2 hours ago,Rs 5 Crore,"Garden Town - Sher Shah Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-double-storey-used-house-for-sale-in-eden-boulevard-society-college-road-lahore-near-wapda-town-gated-society-premium-location-iid-1118787836,House,For Sale,5 Marla,5,6,2 hours ago,Rs 1.95 Crore,"Eden Boulevard Housing Scheme, Lahore",Lahore,OLX
https://www.olx.com.pk/item/hot-deal-325-marla-triple-storey-slightly-used-house-owner-build-foe-sale-in-eden-residencia-near-military-accounts-society-college-road-lahore-prime-location-near-wapda-town-iid-1118787829,House,For Sale,3 Marla,4,5,2 hours ago,Rs 1.75 Crore,"Eden Residencia, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-residential-plot-available-for-sale-in-high-court-society-phase-2-college-road-lahore-cooperative-society-iid-1118787821,Residential Plot,For Sale,8 Marla,,,2 hours ago,Rs 65 Lacs,"High Court Phase 2 - Block A, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-residential-plot-available-for-sale-in-high-court-society-phase-2-college-road-lahore-near-military-accounts-iid-1118787818,Residential Plot,For Sale,5 Marla,,,2 hours ago,Rs 45 Lacs,"High Court Phase 2 - Block D, Lahore",Lahore,OLX
https://www.olx.com.pk/item/hot-deal-3-marla-residential-plot-available-for-sale-in-union-green-phase-1-college-road-lahore-premium-location-near-wapda-town-near-nfc-society-gated-society-iid-1118787813,Residential Plot,For Sale,3 Marla,,,2 hours ago,Rs 58 Lacs,"Union Green, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-1-kanal-double-story-tile-wood-work-floor-beautiful-house-top-location-main-college-road-near-eden-chowk-near-park-good-investment-time-iid-1117600960,House,For Sale,1 Kanal,6,6,2 hours ago,Rs 6.25 Crore,"PGECHS Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-4-marla-single-story-marble-wood-work-floor-beautiful-house-top-location-main-college-road-near-eden-chowk-lahore-iid-1118745474,House,For Sale,4 Marla,1,2,2 hours ago,Rs 1.30 Crore,"Military Accounts Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-8-marla-single-storey-tile-wood-work-floor-beautiful-house-top-location-main-college-road-near-eden-chowk-good-investment-time-iid-1118745472,House,For Sale,8 Marla,2,2,2 hours ago,Rs 2.15 Crore,"Military Accounts Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-10-marla-double-story-chips-floor-beautiful-house-top-location-main-college-road-near-butt-chowk-township-lahore-good-investment-time-iid-1118705603,House,For Sale,10 Marla,Studio,5,2 hours ago,Rs 3.15 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-1-kanal-double-story-tile-wood-work-floor-beautiful-house-good-investment-time-top-location-main-college-road-near-eden-chowk-lahore-iid-1118203654,House,For Sale,1 Kanal,5,5,2 hours ago,Rs 5.95 Crore,"Punjab Govt Employees Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-10-marla-single-story-till-wood-work-floor-beautiful-house-top-location-main-college-road-near-butt-chowk-township-lahore-good-investment-time-iid-1117973962,House,For Sale,10 Marla,2,3,2 hours ago,Rs 2.75 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/brand-new-house-5-marla-double-story-tile-wood-work-floor-beautiful-house-top-location-main-college-road-near-lajna-chowk-township-lahore-good-investment-time-iid-1117821674,House,For Sale,5 Marla,3,3,2 hours ago,Rs 2.40 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-marla-commercial-plot-in-etihad-town-phase-1-iid-1117624538,Commercial Plot,For Sale,2 Marla,,,2 weeks ago,Rs 2 Crore,"Etihad Town Phase 1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-marla-double-story-house-in-green-town-bagarian-bank-loan-eligible-iid-1118319368,House,For Sale,2 Marla,4,2,2 weeks ago,Rs 55 Lacs,"Bagarian, Lahore",Lahore,OLX
https://www.olx.com.pk/item/cheap-land-for-agriculture-and-farmhouse-iid-1117546501,House,For Sale,1 Kanal,,,10 hours ago,Rs 30 Lacs,"Jia Baga Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/dha-9-town-block-a-prime-location-plot-in-very-resenable-price-iid-1118178522,Plot,For Sale,5 Marla,,,2 weeks ago,Rs 1.25 Crore,"DHA 9 Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-plot-on-ideal-location-iid-1118488702,Plot,For Sale,5 Marla,,,17 hours ago,Rs 48 Lacs,"Etihad Town Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-25-story-brand-new-fully-furnished-corner-with-facing-park-house-for-sale-iid-1117912021,House,For Sale,5 Marla,3,3,11 hours ago,Rs 2.29 Crore,"SA Gardens Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-residential-plot-block-l-at-prime-location-for-sale-in-dha-phase-8-ex-air-avenue-iid-1118485162,Residential Plot,For Sale,20 Marla,,,1 week ago,Rs 3.60 Crore,"Air Avenue - Block L, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-10-marla-double-story-tile-wood-work-floor-beautiful-house-top-location-main-college-road-near-pcsir-stuff-society-near-military-account-society-near-nespak-society-near-eden-society-good-investment-time-iid-1117805319,House,For Sale,10 Marla,5,5,2 hours ago,Rs 4.25 Crore,"PGECHS Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-10-marla-double-story-marble-wood-work-floor-beautiful-house-top-location-main-college-road-near-gondal-chowk-township-lahore-good-investment-time-iid-1117804314,House,For Sale,10 Marla,6,6,2 hours ago,Rs 3.70 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-house-10-marla-double-story-marble-wood-work-floor-beautiful-house-top-location-main-college-road-near-lajna-chowk-township-lahore-good-investment-time-iid-1117804310,House,For Sale,10 Marla,5,5,2 hours ago,Rs 3.75 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/old-house-25-years-10-marla-single-story-chips-floor-good-investment-time-top-location-near-butt-chowk-township-lahore-iid-1117804309,House,For Sale,10 Marla,3,3,2 hours ago,Rs 2.45 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-brand-new-house-available-for-sale-iid-1118787388,House,For Sale,3 Marla,4,4,2 hours ago,Rs 2.70 Crore,"Allama Iqbal Town - Huma Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-sale-commercial-building-1-kanal-5-floor-full-basement-good-investment-time-top-location-main-college-road-near-lajna-chowk-township-lahore-iid-1118787380,Building,For Sale,1 Kanal,,,2 hours ago,Rs 20 Crore,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/brand-new-1-kanal-beautifull-house-available-for-sale-iid-1118168786,House,For Sale,1 Kanal,6,7,2 hours ago,Rs 15 Crore,"Allama Iqbal Town - Nargis Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-commercial-building-available-for-sale-iid-1117681096,Building,For Sale,1 Kanal,,,2 hours ago,Rs 50 Crore,"Allama Iqbal Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenue-1-block-l-hot-location-iid-1118787114,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.02 Crore,"LDA Avenue - Block L, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenue-1-block-k-hot-location-iid-1118787089,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.18 Crore,"LDA Avenue - Block K, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-double-story-beautifull-house-available-for-sale-iid-1118168736,House,For Sale,10 Marla,5,5,3 hours ago,Rs 4 Crore,"Allama Iqbal Town - Ravi Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-commercial-flat-available-for-sale-iid-1117849733,Flat,For Sale,3 Marla,2,1,3 hours ago,Rs 65 Lacs,"Allama Iqbal Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-commercial-building-available-for-sale-iid-1117849731,Building,For Sale,20 Marla,,,3 hours ago,Rs 23 Crore,"Yateem Khana Chowk, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenue-1-block-m-hot-location-iid-1118787058,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.32 Crore,"LDA Avenue - Block M, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-beautifull-house-available-for-sale-iid-1117722583,House,For Sale,5 Marla,4,4,3 hours ago,Rs 2.70 Crore,"Allama Iqbal Town - Nargis Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/well-constructed-brand-new-house-available-for-sale-in-marghzar-officers-colony-iid-1117033076,House,For Sale,563 SQFT,3,3,4 weeks ago,Rs 1.20 Crore,"Marghzar Officers Colony, Lahore",Lahore,OLX
https://www.olx.com.pk/item/275-marla-ghr-for-sale-in-model-town-iid-1118620510,Other,For Sale,400 SQFT,4,2,4 days ago,Rs 3.45 Crore,"Model Town - Block L, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-dabal-story-ghr-for-sale-in-al-nor-park-society-near-ferozpur-road-iid-1117618985,Other,For Sale,3 Marla,3,3,2 weeks ago,Rs 55 Lacs,"Al Noor Park Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/pkr-12cr-10-marla-residential-plot-for-sale-in-etihad-town-phase-3-available-on-easy-installment-plan-iid-1117624062,Residential Plot,For Sale,10 Marla,,,4 weeks ago,Rs 1.02 Crore,"Soul City, Lahore",Lahore,OLX
https://www.olx.com.pk/item/prime-2-kanal-plot-for-sale-on-150-feet-main-boulevard-nfc-society-lahore-iid-1117467561,Plot,For Sale,40 Marla,,,4 days ago,Rs 7.75 Crore,"Valencia Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/house-of-10-marla-is-available-for-sale-in-marghzar-officers-colony-iid-1117033112,House,For Sale,10 Marla,4,4,3 weeks ago,Rs 3.50 Crore,"Marghzar Officers Colony, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-in-dha-phase-9-prism-iid-1118597591,Plot,For Sale,1 Kanal,,,5 days ago,Rs 2.70 Crore,"DHA Phase 9, Lahore",Lahore,OLX
https://www.olx.com.pk/item/lahore-smart-city-exactive-east-block-plot-no-30-sector-a-st-no-2-iid-1118787021,Plot,For Sale,12 Marla,,,3 hours ago,Rs 47 Lacs,"Lahore Smart City - Executive Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenue-1-block-g-hot-location-iid-1118787011,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.32 Crore,"LDA Avenue - Block G, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-kanal-double-story-beautiful-house-for-sale-iid-1117849709,House,For Sale,2 Kanal,6,7,3 hours ago,Rs 18 Crore,"Allama Iqbal Town - Rachna Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/16-marla-plot-available-for-sale-in-ittehad-colony-allama-iqbal-town-iid-1117849455,Plot,For Sale,16 Marla,,,3 hours ago,Rs 5.50 Crore,"Ittehad Colony, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenue-1-block-g-hot-location-iid-1118786964,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.32 Crore,"LDA Avenue - Block G, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avnue-1-block-g-hot-location-iid-1118786911,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.40 Crore,"LDA Avenue - Block G, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avenu-1-block-j-no-taar-pool-iid-1118786834,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.53 Crore,"LDA Avenue - Block J, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-plot-available-for-sale-in-lda-avnue-1-block-c-hot-location-iid-1118786732,Plot,For Sale,10 Marla,,,3 hours ago,Rs 1.67 Crore,"LDA Avenue - Block C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/lake-city-meadows-x-state-life-society-iid-1118786603,Other,For Sale,20 Marla,,,3 hours ago,Rs 3.50 Crore,"Lake City Meadows Phase 1 - Block B, Lahore",Lahore,OLX
https://www.olx.com.pk/item/sui-gas-society-near-dha-phase-5-iid-1118786559,Other,For Sale,20 Marla,,,3 hours ago,Rs 4.50 Crore,"Sui Gas Society Phase 1 - Block B, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-outclass-3bed-double-storey-house-is-for-sale-in-wapda-town-g-3-block-iid-1118265755,House,For Sale,5 Marla,3,4,3 hours ago,Rs 2.20 Crore,"Wapda Town Phase 1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/a-spacious-10-marla-house-in-pak-arab-society-phase-2-block-f1-iid-1118785877,House,For Sale,10 Marla,5,6,4 hours ago,Rs 2.90 Crore,"Pak Arab Society Phase 2 - Block F1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/budget-friendly-1-kanal-dream-home-iid-1118231961,Other,For Sale,1 Kanal,6,7,4 hours ago,Rs 7.80 Crore,"DHA Phase 8 - Block Y, Lahore",Lahore,OLX
https://www.olx.com.pk/item/in-zaamin-city-phase-1-block-a-5-marla-residential-plot-for-sale-iid-1118785732,Residential Plot,For Sale,5 Marla,,,4 hours ago,Rs 48 Lacs,"Zaamin City Phase 1 - Block C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-residential-plot-in-zaamin-city-iid-1118785704,Residential Plot,For Sale,5 Marla,,,4 hours ago,Rs 60 Lacs,"Zaamin City, Lahore",Lahore,OLX
https://www.olx.com.pk/item/6-marla-corner-house-for-sale-registry-intqal-kaloni-gas-available-near-new-lahore-city-2-km-ring-road-interchange-nfc-2-wala-iid-1117876424,House,For Sale,6 Marla,5,6,21 hours ago,Rs 1.85 Crore,"New Lahore City, Lahore",Lahore,OLX
https://www.olx.com.pk/item/prime-location-02-kanal-commercial-plot-for-sale-iid-1118650252,Commercial Plot,For Sale,46 Marla,,,3 days ago,Rs 13 Crore,"Doctors Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/furnished-full-basement-6-bed-1-kanal-spanish-bungalow-for-sale-iid-1117070188,Other,For Sale,1 Kanal,6,7,4 days ago,Rs 13.20 Crore,"DHA Phase 5 - Block K, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-used-house-for-sale-iid-1117570763,House,For Sale,3 Marla,2,3,5 days ago,Rs 1.35 Crore,"Jubilee Town - Block C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-bed-luxury-apartment-for-sale-on-4-year-easy-installments-classic-living-sector-f-bahria-town-lahore-iid-1117513305,Apartment,For Sale,500 SQFT,1,1,2 weeks ago,Rs 92.50 Lacs,"Bahria Town - Sector F, Lahore",Lahore,OLX
https://www.olx.com.pk/item/100-confirm-plot-very-good-location-main-ki-back-one-call-deal-in-sha-allah-iid-1117729102,Plot,For Sale,20 Marla,,,4 weeks ago,Rs 3 Crore,"DHA Phase 9 Prism - Block C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/prime-location-corner-plot-for-sale-in-park-view-city-possession-paid-only-iid-1118488922,Plot,For Sale,5 Marla,,,13 hours ago,Rs 55 Lacs,"Park View Villas, Lahore",Lahore,OLX
https://www.olx.com.pk/item/penta-square-open-view-studio-apartment-available-for-sale-iid-1117519903,Apartment,For Sale,500 SQFT,Studio,1,2 weeks ago,Rs 2.25 Crore,"Penta Square By DHA Lahore, Lahore",Lahore,OLX
https://www.olx.com.pk/item/hot-location-2-kanal-plot-for-sale-on-main-boulevard-100-feet-road-block-d-valencia-town-iid-1117465029,Plot,For Sale,40 Marla,,,4 days ago,Rs 9.60 Crore,"Valencia Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/shahid-town-residential-plot-sized-3-marla-for-sale-iid-1118785693,Residential Plot,For Sale,3 Marla,,,4 hours ago,Rs 65 Lacs,"Shahid Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/live-today-pay-later-134-marla-modern-apartment-immediate-possession-on-50-down-payment-iid-1118571066,Apartment,For Sale,13 Marla,3,4,4 hours ago,Rs 5.72 Crore,"Askari 11 - Sector B Apartments, Lahore",Lahore,OLX
https://www.olx.com.pk/item/4-marla-commercial-plot-for-sale-oval-complex-dha-9-town-iid-1118415342,Commercial Plot,For Sale,4 Marla,,,4 hours ago,Rs 6.85 Crore,"DHA Phase 9 Prism - Oval Complex, Lahore",Lahore,OLX
https://www.olx.com.pk/item/4-marla-park-facing-commercial-plot-dha-9-town-block-a-iid-1118415162,Commercial Plot,For Sale,4 Marla,,,4 hours ago,Rs 5 Crore,"DHA Phase 9 Prism - Block A, Lahore",Lahore,OLX
https://www.olx.com.pk/item/residential-plot-for-grabs-in-3-marla-lahore-iid-1118785562,Residential Plot,For Sale,3 Marla,,,4 hours ago,Rs 25 Lacs,"Vital Homes DD, Lahore",Lahore,OLX
https://www.olx.com.pk/item/latest-style-apartment-for-sale-askari-11-lahore-basement-parking-iid-1118183209,Apartment,For Sale,10 Marla,3,3,4 hours ago,Rs 3.35 Crore,"Askari 11 - Sector B Apartments, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-corner-pair-commercial-plots-available-for-sale-iid-1118785258,Commercial Plot,For Sale,2 Kanal,,,4 hours ago,Rs 24 Crore,"Wapda Town Phase 1 - Block E2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/premium-3-bed-apartment-for-sale-in-askari-11-lahore-ground-floor-parking-secure-amp-elite-community-iid-1117984296,Apartment,For Sale,10 Marla,3,3,4 hours ago,Rs 4.30 Crore,"Askari 11 - Sector B Apartments, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-plot-in-judicial-phase-3-near-eme-iid-1118785206,Plot,For Sale,1 Kanal,,,4 hours ago,Rs 4.20 Crore,"Judicial Colony Phase 3, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-plot-available-for-sale-in-lda-avenue-1-block-l-hot-location-iid-1118785204,Plot,For Sale,1 Kanal,,,4 hours ago,Rs 1.50 Crore,"LDA Avenue - Block L, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-corner-plot-available-for-sale-in-lda-avenue-1-block-f-best-location-iid-1118785160,Plot,For Sale,1 Kanal,,,4 hours ago,Rs 2.40 Crore,"LDA Avenue - Block F, Lahore",Lahore,OLX
https://www.olx.com.pk/item/4-marla-house-for-sale-in-paragon-city-lahore-iid-1118687133,House,For Sale,4 Marla,3,4,4 hours ago,Rs 1.90 Crore,"Paragon City, Lahore",Lahore,OLX
